name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;769;0;654;3067;1503;3067;1133;0
header;56;208;56;563;1721;563;1721;208
A;968;785;968;803;982;803;982;785
C;1075;884;1075;909;1092;909;1092;884
B;1055;953;1055;979;1071;979;1071;953
B;957;1507;957;1525;970;1525;970;1507
C;1281;1532;1281;1557;1297;1557;1297;1532
C;1257;1782;1257;1806;1272;1806;1272;1782
D;695;1897;695;1916;710;1916;710;1897
C;1209;1924;1209;1949;1225;1949;1225;1924
B;950;2065;950;2091;967;2091;967;2065
B;837;2310;837;2327;850;2327;850;2310
B;940;2338;940;2363;956;2363;956;2338
B;1007;2481;1007;2507;1026;2507;1026;2481
C;1150;2481;1150;2507;1176;2507;1176;2481
C;801;2487;801;2507;826;2507;826;2487
